name,MEM_MATCH_ID,xapa_ra,xapa_dec,z,r2500,Tx,Tx-,Tx+,Lx52,Lx52-,Lx52+,Lx,Lx-,Lx+,richness,richness_err,XCS_NAME
SDSSXCS-189612,189612,165.45936,-1.2366295,0.5098487,0.4739719295781041,1.23292,0.2525849495210327,0.1264101643789672,0.04509754279,0.00622636134724,0.0061729019477558,0.09044072888,0.0128847103266066,0.0156067202134657,21.117098,5.9294777,XMMXCS J110150.2-011411.8
SDSSXCS-24519,24519,165.93827,36.084815,0.50895363,0.7764649897670507,3.13004,0.775104241343628,1.3752341486563724,0.0995050029,0.0100026047205328,0.0120136586418281,0.2730370151,0.0411483911930751,0.0398945284149787,44.167366,8.349881,XMMXCS J110345.1+360505.3
SDSSXCS-29712,29712,166.10801999999995,36.007565,0.51349634,0.5448734725534445,1.68508,0.2781407934221191,0.427691557577881,0.05894249484,0.0079970076598759,0.0109484314977348,0.1325285002,0.0221503876730695,0.0260791075214898,50.543945,10.027112,XMMXCS J110425.9+360027.2
SDSSXCS-164513,164513,167.16801,34.152102,0.4957966,0.7418973822053841,2.41179,0.3645214241040038,0.5114823628959959,0.06959641495,0.0055180806586846,0.0071859086173853,0.1739393982,0.0192398250811349,0.0223202223628547,22.47479,6.088832,XMMXCS J110840.3+340907.5
SDSSXCS-49603,49603,167.32912,34.200809,0.49305344,0.8725940694015882,3.78001,0.6223796719700929,0.9195760060299074,0.2144078016,0.012270643761928,0.0123697945500627,0.6367174162,0.0700743709803022,0.0669875366718589,32.588837,6.687209,XMMXCS J110918.9+341202.9
SDSSXCS-6667,6667,167.47587,48.451402,0.4907063,0.9682881917681582,4.74804,0.626808745279785,0.757309727720215,0.3210097648,0.0157655779965268,0.0152974249923171,1.061008803,0.090340393553836,0.0827810660189041,79.02498,10.862188,XMMXCS J110954.2+482705.0
SDSSXCS-298,298,168.22279,13.444519,0.17420112,2.5624903916904382,5.02626,0.0523419511394038,0.0525842198605959,1.383248636,0.0047790348919327,0.0048537901086433,4.704290387,0.0291797098507622,0.0265464733117903,78.33851,3.517416,XMMXCS J111253.4+132640.2
SDSSXCS-40834,40834,170.03017,43.301245,0.5759963,0.9965959859218809,5.66647,0.3076167698117675,0.3308997331882324,2.162862156,0.0429843373747096,0.0412912009821107,7.825199263,0.2252777068617337,0.2459588602450786,52.008423,15.580406,XMMXCS J112007.2+431804.4
SDSSXCS-53879,53879,170.1098,67.206379,0.49917096,0.6780286945708963,2.1701,0.2281921646785889,0.4121504533214111,0.2387989178,0.0182214273922943,0.0255232911459612,0.5776268664,0.0546316648569579,0.0588406542640511,32.131187,6.7662997,XMMXCS J112026.3+671222.9
SDSSXCS-10897,10897,170.22943,43.305793,0.18501632,1.1677167420761978,1.36694,0.0655700605148925,0.1287841754851073,0.01327792757,0.0013352660086071,0.0021625940967039,0.02801381346,0.0034319854337024,0.0048121032591082,23.603659,2.234775,XMMXCS J112055.0+431820.8
SDSSXCS-12768,12768,170.74634,46.988453,0.4860452,0.9969368314536012,3.87113,0.6546239036240236,0.8810535573759761,0.2395670504,0.014193795418824,0.0151688909483024,0.7190630169,0.0732387628608584,0.072219617831944,47.8133,7.540113,XMMXCS J112259.1+465918.4
SDSSXCS-41950,41950,171.04501000000005,6.3743996,0.29445916,0.9475775901741573,1.92248,0.3053284671444702,0.6408850508555299,0.07849545181,0.0113755870702491,0.021036615549119,0.1831247466,0.0310053704370283,0.0474861437734721,22.8104,3.567188,XMMXCS J112410.8+062227.8
SDSSXCS-41529,41529,171.3487,38.902125,0.50250083,0.9766407917549615,4.80063,0.7470679576208497,0.9591507763791504,0.3836930272,0.0241773683932733,0.0221754202769419,1.275105508,0.1346313982875284,0.1157760178975291,33.092255,6.483609,XMMXCS J112523.6+385407.6
SDSSXCS-5841,5841,173.30522,50.14403400000001,0.38140357,1.2441015164322198,4.62708,0.1765001706840818,0.1793122573159182,2.696649404,0.0337269473478389,0.0379728979111604,8.801643925,0.1713590654536982,0.1667880683052072,46.089493,3.634526,XMMXCS J113313.2+500838.5
SDSSXCS-3746,3746,174.09881,7.2270701,0.11559857,2.4688318150308506,2.46007,0.0865459507906494,0.0864743812093506,0.09512090401,0.0012699870462302,0.0012859061708728,0.2392714441,0.0053838234948388,0.0053495917521895,32.482056,2.4331105,XMMXCS J113623.7+071337.4
SDSSXCS-189,189,175.60401000000005,58.526312,0.33503565,1.8181443459396447,7.53626,0.4352059450212406,0.44194953397876,3.332504892,0.0554565058718239,0.0541114593323723,14.07359019,0.4883977507337516,0.4488914783800855,105.88899,4.902218,XMMXCS J114224.9+583134.7
SDSSXCS-4245,4245,177.25939,22.414408,0.16742848,1.8949567496889745,3.00683,0.2814926610355224,0.2847250409644775,0.1271727163,0.0038260470222535,0.0040625864613385,0.3435550394,0.0186371432359101,0.0187797375096617,38.751846,2.803126,XMMXCS J114902.2+222451.8
SDSSXCS-251,251,177.39837,22.40052,0.5355172,1.3959499793419634,9.44843,0.4012592813403319,0.4040875196596687,5.936203457,0.0608498980446912,0.0653071288097342,28.57536486,0.6897098755537101,0.7056302675352022,231.0408,25.290897,XMMXCS J114935.6+222401.8
SDSSXCS-5854,5854,179.60256,44.092937,0.40446302,1.1153427962305165,3.65122,0.3905670742366944,0.4026938627633054,0.2172665642,0.0075412827691692,0.0080118267129624,0.6354376656,0.0384111849246592,0.0364353963620455,54.23565,4.94148,XMMXCS J115824.6+440534.5
SDSSXCS-10401,10401,179.61596,26.495390000000004,0.14110902,1.8267942820937602,1.96329,0.079163070119995,0.0778631518800048,0.1255711537,0.0027675267970661,0.0027464225237359,0.2947009337,0.0082735858805977,0.0084414040512428,24.793547,2.2973104,XMMXCS J115827.8+262943.4
SDSSXCS-54653,54653,180.09781,-3.3179492,0.51267374,0.6946945859754178,2.62246,0.4217797474582521,0.6991424755417479,0.1712676733,0.0141194724041759,0.0144688073136761,0.4401738332,0.0474833384464447,0.0431328668082898,23.664679,7.5663238,XMMXCS J120023.4-031904.6
SDSSXCS-1971,1971,180.20331,-3.4572553,0.36453575,1.3610960469725215,5.10915,0.2873559358613278,0.2926667201386719,0.4259309664,0.0084919869532048,0.0084528247311042,1.460756748,0.0483408123529325,0.0505982128931459,66.05825,4.463653,XMMXCS J120048.7-032726.1
SDSSXCS-12587,12587,180.28332,29.892311,0.5283644,0.9962341648548009,5.00799,0.6297623344228516,0.7055463895771483,0.8687012899,0.037998816730275,0.0365243941336442,2.948899207,0.2021783288982455,0.2028120382352911,58.87316,10.52223,XMMXCS J120107.9+295332.3
SDSSXCS-58896,58896,180.92831,44.08517,0.33587107,0.7509581825927371,1.57102,0.2334545431334838,0.3776664428665162,0.05342669592,0.0059914089886372,0.0072117746969681,0.1172806582,0.0176586585691329,0.0195984993803864,20.2018,2.8603756,XMMXCS J120342.7+440506.6
SDSSXCS-474,474,180.96914,1.7916884999999998,0.24152568,1.1462154037486523,2.00617,0.2291591164085693,0.4575184965914305,0.03122404423,0.0019473320425004,0.0021739100060046,0.07373780397,0.0058882407587863,0.0063522218012199,80.12334,4.115757,XMMXCS J120352.5+014730.0
SDSSXCS-2306,2306,181.40728,58.208525,0.35248184,1.2367280653122577,4.11802,1.0394364516782226,1.573199858321777,0.3415698926,0.0279631372606674,0.0286765568037104,1.054874593,0.1617177729762448,0.1508164554037629,55.94420600000001,3.8476746,XMMXCS J120537.7+581230.6
SDSSXCS-34117,34117,182.39269,39.375861,0.5433916,0.5940100584969518,2.03277,0.2348672164417724,0.3410693115582277,0.07916476763,0.0048050710236349,0.0060156412850507,0.1876828135,0.0144939204789933,0.0166229644722418,43.877518,10.198435,XMMXCS J120934.2+392233.1
SDSSXCS-86165,86165,183.02271,13.295444,0.4520523,0.7040185110282493,2.18618,0.1883810427460936,0.4724412542539062,0.1040337662,0.0091543817814841,0.0134095018331679,0.2521972328,0.0238402841346012,0.0270227802823683,24.763037,4.802749,XMMXCS J121205.4+131743.5
SDSSXCS-455,455,184.90442,-3.3113652,0.303949,1.5393305336409393,4.87319,0.1402212701474612,0.1422833358525395,1.762873151,0.0186820423134208,0.0169210022765031,5.902404185,0.1012992460808783,0.0967561841345485,87.781334,4.778909,XMMXCS J121937.0-031840.9
SDSSXCS-337262,337262,185.9766,2.653759,0.5746386,0.5745695116107024,2.16459,0.3257383038969725,0.4981851531030274,0.1393252156,0.0157231991517328,0.0217047737237559,0.336762451,0.0432859037279205,0.0518035578671672,21.834082,10.277085,XMMXCS J122354.3+023913.5
SDSSXCS-7267,7267,186.3668,0.70813527,0.24494864,1.2394426503640785,2.36434,0.2852546999097902,0.3188211320902101,0.2179842697,0.0107901478819059,0.0149021548303317,0.5413391425,0.0401541064822212,0.0407893328988451,27.249598,2.5131366,XMMXCS J122528.0+004229.2
SDSSXCS-4616,4616,186.93172,7.7380432,0.48490456,0.8688983611591701,3.57135,0.32783199465625,0.34707761734375,0.4054711054,0.0128145886260556,0.0135057471311202,1.174621935,0.0693181299433745,0.0550473705972536,83.86081,10.405399,XMMXCS J122743.6+074416.9
SDSSXCS-46419,46419,187.00053,33.649415999999995,0.34554785,1.0082747996826205,2.55771,0.7805224263272705,2.079839408672729,0.03460400136,0.0045172155396912,0.0063884834811909,0.08817787118,0.0163792361569056,0.0205675634400874,22.398516,3.0834634,XMMXCS J122800.1+333857.9
SDSSXCS-1174,1174,187.58269,16.277103,0.19740756,2.1565358506877037,4.58603,0.4115886234086918,0.4844206725913089,0.2594020559,0.0072695659749449,0.0077783030231552,0.8430314207,0.0503044743106468,0.0476768427881244,50.421906,2.964098,XMMXCS J123019.8+161637.5
SDSSXCS-608,608,187.77237,15.940957999999998,0.18406145,1.887173023599411,3.16599,0.3441612672120362,0.3882765637879637,0.1473170066,0.0051482118955035,0.0053335863289316,0.4060568606,0.0260004778619874,0.0253742329418146,58.385002,2.9093542,XMMXCS J123105.3+155627.4
SDSSXCS-1645,1645,188.48142,15.435622,0.22812648,2.0470091536325374,5.16626,0.1301583906249996,0.1315853283750003,0.7382787055,0.0060265538703101,0.0067485995978092,2.546595835,0.038091629225998,0.039231709668849,51.352455,3.1802998,XMMXCS J123355.5+152608.2
SDSSXCS-225,225,188.5954,9.7885313,0.22960329,2.008336265165543,5.05739,0.1022404610126956,0.1030661899873051,1.06963896,0.0073695224910355,0.0073558760548089,3.649250351,0.0434209982891773,0.045274693494731,92.968025,4.224519,XMMXCS J123422.8+094718.7
SDSSXCS-43992,43992,188.9415,21.136811,0.4374024,0.7015934662163361,1.91615,0.4025851858693237,0.5373672841306765,0.1109000066,0.010040264639216,0.0143525934473518,0.2584805705,0.0282762893600696,0.0375390581809888,25.44951,3.9905527,XMMXCS J123545.9+210812.5
SDSSXCS-9313,9313,189.07545,28.983881,0.2214931,1.7793416074354755,3.83125,0.1510734853162842,0.1530769176837156,0.1582667355,0.0019896343786699,0.0019345026982772,0.4728282015,0.0104257963104019,0.0109035867228049,29.171724,2.7222922,XMMXCS J123618.1+285901.9
SDSSXCS-286,286,189.24534,63.188315,0.31212524,1.8938377773475017,7.34414,0.3203718687954104,0.3238322302045899,3.338452349,0.0334548621856498,0.0378746874927293,13.89810488,0.3206981022123401,0.364556288356102,102.56341,4.8463364,XMMXCS J123658.8+631117.9
SDSSXCS-57759,57759,189.64861,17.914378,0.44856986,0.7606771304787964,2.53356,0.5495808906129149,0.824091621387085,0.09875743758,0.0125434388927768,0.0150101494920495,0.2508534162,0.0324722344919013,0.0410629153535741,31.261656,5.250849,XMMXCS J123835.6+175451.7
SDSSXCS-2347,2347,189.67042,9.4769605,0.22824667,1.9394612393263406,4.75827,0.2467089208347168,0.2502279781652836,0.3779269412,0.0064141458583257,0.0051035313102948,1.250463989,0.034516376027188,0.0350439309482937,44.167366,2.9874723,XMMXCS J123840.9+092837.0
SDSSXCS-17856,17856,190.36822,-1.9722754,0.15985422,1.4715240729008459,1.81308,0.2522078881936644,0.3325373688063355,0.01993593858,0.0014760425191712,0.0028191600519604,0.04577539159,0.0042602480450967,0.0063380809751527,20.857763,2.4334083,XMMXCS J124128.3-015820.1
SDSSXCS-498,498,190.38886,32.839924,0.3656211,1.4867404484991806,6.00849,0.3176867576018063,0.3221996213981937,1.10325023,0.0171797200661327,0.0182649099409022,4.114863653,0.1298208627543,0.120276001330291,98.292015,5.047241,XMMXCS J124133.3+325023.7
SDSSXCS-121183,121183,190.74168,33.396593,0.51428735,0.7966006667444155,2.85847,1.1550951950737305,3.6473557079262697,0.03235135499,0.0094019153971516,0.0099637390800365,0.08574757097,0.0239094109558806,0.027174002912356,31.70405,9.034174,XMMXCS J124258.0+332347.7
SDSSXCS-3950,3950,191.00664,16.896475,0.56019413,0.915948354268272,4.6799,0.1349242103725583,0.1372367696274414,3.479602391,0.0428138853225039,0.0437164566487355,11.41985327,0.1753258956633825,0.1835719820481571,110.297676,20.467533,XMMXCS J124401.5+165347.3
SDSSXCS-90854,90854,191.31763,56.884249,0.4379103,0.6530825488509557,2.05067,0.4271486005235596,0.8642484234764405,0.07595645047,0.0117130397113913,0.0194484404666221,0.1805489108,0.0285268194592987,0.0482069858621073,20.003485,3.7249336,XMMXCS J124516.2+565303.3
SDSSXCS-36970,36970,192.67133,7.6776570999999985,0.41684532,0.813484577643013,2.71589,0.9400976317250976,2.006025619274902,0.06181504381,0.0237095828088817,0.0226067714940775,0.1608230915,0.0494521777329982,0.0529353885783035,26.319044,3.7369628,XMMXCS J125041.1+074039.5
SDSSXCS-49968,49968,192.69692,26.564692,0.4656071,0.7404898342510632,2.36758,0.3898987969812011,0.6887797700187988,0.1032382841,0.0110227117320009,0.0174479680945468,0.2564927245,0.0282443635374066,0.0390074044406545,26.12073,4.6408963,XMMXCS J125047.2+263352.8
SDSSXCS-89787,89787,193.51318,31.030637,0.5395495,0.6774742483457767,2.58428,0.431361109038086,0.5263365649619143,0.1886253182,0.0156303291415756,0.0172112850208815,0.4823469337,0.0484410883543957,0.0439513625671881,30.468397,8.807691,XMMXCS J125403.1+310150.2
SDSSXCS-28269,28269,194.08956,25.768056,0.24395767,1.1266675782847346,2.00394,0.3238141984382323,0.5421281585617677,0.03294698267,0.0032032429628312,0.0049002230160366,0.07778132998,0.0095687582727619,0.0134903887698382,21.559492,2.5047925,XMMXCS J125621.4+254605.0
SDSSXCS-6307,6307,195.66685,67.47805600000001,0.106321625,2.487145273757625,2.04598,0.1288282046540527,0.1339509483459471,0.04644275888,0.0016408634446794,0.001679697728366,0.1103166244,0.0047804972100184,0.0054043781758593,23.02397,1.685249,XMMXCS J130240.0+672841.0
SDSSXCS-241,241,195.99155,67.515354,0.22120395,1.8693429238547552,4.7381,0.2322790948798827,0.2353134031201174,0.4244497622,0.0063362891616612,0.0069464716089545,1.401456578,0.0396102475142317,0.0389098717482851,90.05433000000001,4.221745,XMMXCS J130357.9+673055.2
SDSSXCS-8736,8736,196.36138,18.19884200000001,0.44888765,1.0097793749105026,4.53251,0.6152564967719725,0.5714203862280272,0.3966983855,0.014517122573046,0.0146481265152395,1.282018076,0.0949412248080103,0.0811032590872851,59.224022,6.81076,XMMXCS J130526.7+181155.8
SDSSXCS-893,893,196.49692,26.513083,0.316266,1.8750762969210462,7.28151,0.6671540972512204,0.651923678748779,2.144165209,0.0499210697846836,0.046611969176908,8.884486809,0.4331969714658896,0.3990029454256323,70.26862,4.078387,XMMXCS J130559.2+263047.0
SDSSXCS-7432,7432,196.95654,29.430381,0.2615181,1.3961223028914138,3.22335,0.1031478480651855,0.1042552159348142,0.5614268995,0.0067822234608236,0.0069300573029534,1.55862857,0.0297092004259726,0.0297413058696696,40.338364,4.0101438,XMMXCS J130749.5+292549.3
SDSSXCS-8515,8515,197.13557,53.70411,0.3531406,1.096542967724511,3.2865,0.1864102821118165,0.2112765908881835,0.301986925,0.0076396675902201,0.0077396389589685,0.8449871258,0.0271670063026775,0.0282758856450056,36.52462,3.0883944,XMMXCS J130832.5+534214.7
SDSSXCS-57037,57037,197.26493,8.294557600000001,0.45269847,0.8599700202599468,2.61939,0.9237343738337402,2.61923002116626,0.1794683891,0.0515605204334843,0.0635080667674765,0.4610611417,0.1060367410593659,0.1215710414272371,26.913988,4.5444226,XMMXCS J130903.5+081740.4
SDSSXCS-11613,11613,197.48658,32.372394,0.31576088,1.0634959219887579,2.64307,0.1692519265286867,0.2097771224713134,0.1040232597,0.003157182374694,0.0032602869322266,0.2680715444,0.0111131480667142,0.0098761998462374,26.395319,2.646696,XMMXCS J130956.7+322220.6
SDSSXCS-5939,5939,197.93809,22.035053,0.17044528,2.0666546253612594,3.28579,0.1290368605832519,0.1305721594167481,0.2945646507,0.0047781530345278,0.0042992025920125,0.8241347676,0.0183170223909511,0.0186205713403275,30.392122,2.6726713,XMMXCS J131145.1+220206.1
SDSSXCS-6175,6175,198.25823,35.329357,0.30269244,1.609522168571711,4.80558,0.930000451160156,1.5377618608398436,0.2498108294,0.015968996514964,0.01575903403527,0.8306061034,0.1041189354435561,0.0946219625737401,36.75345,3.0608172,XMMXCS J131301.9+351945.6
SDSSXCS-33273,33273,198.92082,29.293413,0.4022578,0.7074821195875038,1.88547,0.2215785076919556,0.3895897243080446,0.07828317203,0.0070455701489405,0.0107375417001469,0.1816489185,0.0174585304066537,0.0267052571307969,21.895102,3.387147,XMMXCS J131540.9+291736.2
SDSSXCS-11881,11881,199.98092,33.314938,0.24046731,1.500629385449393,3.31578,0.2674220253927002,0.3604477106072998,0.1893529937,0.0060347718541998,0.0050459428000984,0.5317451139,0.0213422190677943,0.0253263635234106,34.83132,4.747418,XMMXCS J131955.4+331853.7
SDSSXCS-11394,11394,200.17352,33.178962,0.29215103,1.3874773295008167,3.6682,0.3897609720217283,0.4123961249782715,0.1308401708,0.005011239043312,0.0054974077669682,0.3834436146,0.0234806491066523,0.0198094319333071,35.71611,3.2004457,XMMXCS J132041.6+331044.2
SDSSXCS-23804,23804,200.19881,4.051872299999999,0.21910624,1.687327549945421,3.06742,0.7119942207983398,1.13634733520166,0.04040002765,0.0030871663284956,0.0041159350705416,0.1099822095,0.017184911127347,0.0161723133159473,20.674704,2.3799746,XMMXCS J132047.7+040306.7
SDSSXCS-907,907,200.71132,31.653187,0.32589027,1.8067414859665334,7.16805,0.2898354523168942,0.2930711046831051,3.293756509,0.0331024520850449,0.0369150071632127,13.53200743,0.3074892638747268,0.2715639611773284,88.37628000000001,5.120246,XMMXCS J132250.7+313911.4
SDSSXCS-14715,14715,201.28678,65.840952,0.18099065,1.163613224045791,1.30001,0.0489574858966064,0.0447431091033936,0.03319155127,0.0017745465617391,0.0020427877091262,0.06820815826,0.0039928728595097,0.0041707333480704,23.14601,2.1740084,XMMXCS J132508.8+655027.4
SDSSXCS-309,309,201.52008,12.387407,0.20602646,2.239045444613972,5.18036,0.1617264763930661,0.1633578686069334,1.256924527,0.0121921458978815,0.0139063094524307,4.341720896,0.0764171562232522,0.0765861131612188,79.19279,5.240415,XMMXCS J132604.8+122314.6
SDSSXCS-13220,13220,202.78526,-1.7273352,0.54911536,0.8727182334194259,4.3641,0.2525168864006346,0.3033992135993655,1.825653996,0.0487829317481842,0.044430511470737,5.795753219,0.2356726134746249,0.2089887104172962,79.89451600000001,17.378115,XMMXCS J133108.4-014338.4
SDSSXCS-457,457,203.14098,50.413972,0.27532956,1.808972621293686,5.53686,0.1687489421662595,0.1608104848337399,1.809831549,0.0131333074278769,0.0119348778310359,6.471860496,0.1050007338230365,0.1029311584965375,51.855873,4.221696,XMMXCS J133233.8+502450.2
SDSSXCS-35,35,203.18417,50.545434,0.29092997,1.987380063274126,7.12154,0.142314043580078,0.1429178564199222,2.823953875,0.0122015511092512,0.0139684427246562,11.56107031,0.1238066685360639,0.1240378412622593,152.87431,5.685121,XMMXCS J133244.2+503243.5
SDSSXCS-142037,142037,203.58968,50.516381,0.5986299,0.9505770466949024,5.34217,0.2394671376577148,0.3603275753422847,1.315969297,0.0245485446634041,0.0277118330708991,4.619827334,0.1161093487465398,0.1079084186713297,25.800375,13.0069,XMMXCS J133421.5+503058.9
SDSSXCS-18703,18703,203.64581,37.949677,0.29188713,1.4494580616354569,4.15725,0.4994118025207519,0.9151176904792484,0.04372672596,0.0016777702359022,0.0015381874110555,0.1356467968,0.008796020319465,0.0087069230891085,27.081793,2.8306885,XMMXCS J133434.9+375658.8
SDSSXCS-6,6,203.83155,41.001386,0.23174694,2.4542879041371943,7.35552,0.179576208575928,0.1807860324240726,3.36687092,0.0204449185566648,0.022159831698485,14.02775764,0.1882714474855813,0.1857449871784044,189.18115,5.613359,XMMXCS J133519.5+410004.9
SDSSXCS-176,176,204.2036,10.440014,0.15694562,2.314859033266122,3.57261,0.1680046564282227,0.1674323275717775,0.2029602453,0.0029707075552931,0.0031602911333494,0.5880493562,0.0151550356798283,0.0152906513712441,82.68616999999999,3.7307456,XMMXCS J133648.8+102624.0
SDSSXCS-138199,138199,204.72662,15.374476,0.53833973,0.7898674490212441,2.89934,0.4396753463218994,0.6597309506781004,0.223759443,0.0154625795200922,0.0192231224189454,0.5962142472,0.0695902707717285,0.0692854748674806,22.53581,6.923483,XMMXCS J133854.3+152228.1
SDSSXCS-7505,7505,206.9709,47.88044,0.16983995,2.3152370078416875,3.95135,1.4379703396785888,3.103874410321411,0.03848549098,0.0073601027643635,0.0065978201415206,0.1165971034,0.032444783345417,0.0337945640306267,23.100245,1.7992817,XMMXCS J134753.0+475249.5
SDSSXCS-68786,68786,207.21286,60.16142900000001,0.45881197,0.6110857733674355,1.72383,0.1253788456649169,0.3416287583350832,0.06175688186,0.0054336064475384,0.0096358609835048,0.1399845928,0.0145877066071004,0.0215262232481875,26.791948,4.888804,XMMXCS J134851.0+600941.1
SDSSXCS-3672,3672,208.30907,11.587025,0.33591652,1.2253110300294954,3.72325,0.2401069032619629,0.2461569577380369,0.367012065,0.0086797031804388,0.0098826172091556,1.082622436,0.0417474084326729,0.0375266469372579,49.918488,3.82978,XMMXCS J135314.1+113513.2
SDSSXCS-5294,5294,208.31948,11.503933,0.27679297,1.1761659767487007,2.49265,0.650035865043457,1.4024451809565428,0.02397721347,0.0031002802760013,0.0044854705622905,0.06057503561,0.0097639340825183,0.0112107477793939,23.924013,3.4490323,XMMXCS J135316.6+113014.1
SDSSXCS-20658,20658,208.44408,11.701179,0.32826927,0.9623096431516753,2.16357,0.6759958092155762,1.4556482387844238,0.05430430748,0.0128191955002379,0.0192004355050795,0.1312365894,0.0311247689758881,0.0372398436181918,27.783522,3.0517917,XMMXCS J135346.5+114204.2
SDSSXCS-26280,26280,208.49501,33.834291,0.47805735,0.8261392193957374,2.87834,0.4446316268746337,0.373003788125366,0.4411494597,0.0243877768381322,0.0244392311287696,1.172268422,0.0871169437300447,0.0822477584808902,43.587677,7.1406846,XMMXCS J135358.8+335003.4
SDSSXCS-57482,57482,211.51345,25.252925,0.53497016,0.5388702723900927,1.72966,0.1494586701796874,0.3583727028203123,0.1164552954,0.0114839406744198,0.0226036999315622,0.2641947167,0.0284875527891635,0.0477820037124265,34.282143,8.141852,XMMXCS J140603.2+251510.5
SDSSXCS-269763,269763,213.32873,44.077388,0.5566276,0.8941025210303527,4.94153,1.116413112661133,1.7130231643388676,0.1421046583,0.0141870683917419,0.0129490758740659,0.4791320857,0.0655674226169102,0.0563802809006167,22.62734,8.534865,XMMXCS J141318.8+440438.5
SDSSXCS-32,32,213.60638,-0.37802375,0.13786592,2.107474340620225,2.49033,0.1579190378502195,0.15858942714978,0.07619159933,0.0017862460570358,0.0020183744424597,0.1924280024,0.0076425945268368,0.0075935323187493,105.12624,3.7574763,XMMXCS J141425.5-002240.8
SDSSXCS-17583,17583,213.62191,51.938343,0.29677543,1.1670990754292283,2.8059,0.6179180528933106,0.7388628871066896,0.118826116,0.0096859104282805,0.010866901281182,0.3128085804,0.0399739424464958,0.0379278397974198,32.329506,5.0004473,XMMXCS J141429.2+515618.0
SDSSXCS-132846,132846,213.74059,28.295423,0.53520346,0.7248458323021768,2.56595,0.5634539568395995,1.3385727581604003,0.135396125,0.0139141467841088,0.0209679090202102,0.3453937506,0.0440872824273521,0.0558714462253845,28.82086,8.428188,XMMXCS J141457.7+281743.5
SDSSXCS-16286,16286,213.89545,28.393476,0.23736377,1.2751673178528264,2.74474,0.4238264293078613,0.5313017496921386,0.1181040793,0.0059768920082216,0.0075198722300547,0.3084330958,0.0325410181152108,0.0301183146372122,21.467962,2.0316384,XMMXCS J141534.9+282336.5
SDSSXCS-63170,63170,213.98931,23.124651,0.4434945,0.9045783334401647,3.26164,0.2926830598688963,0.3566838021311036,0.5193635705,0.0211903678120394,0.0203469876033173,1.44874748,0.0813278026081183,0.0678722902994062,24.320642000000003,4.2746525,XMMXCS J141557.4+230728.7
SDSSXCS-5527,5527,214.11563,23.25654,0.13817659,2.5922895192590523,3.52893,0.0745684898067629,0.0753182041932372,0.3857023055,0.0026013022187587,0.0028243059931906,1.111665763,0.011933870581414,0.013320520190722,31.719305,2.453162,XMMXCS J141627.7+231523.5
SDSSXCS-1310,1310,214.11787,44.77855200000001,0.4061826,1.0130881476997897,3.52718,0.3167326964361572,0.2918343545638429,1.471374753,0.0465273799717327,0.0521814171490317,4.239894262,0.1770641314349985,0.1623831240278468,81.740364,6.198982,XMMXCS J141628.2+444642.7
SDSSXCS-22956,22956,214.84683,6.6438217,0.5470289,0.9682688151821173,5.00092,0.3529322938781742,0.3626937171218261,0.9127040993,0.023636759351022,0.0267742004745326,3.096043968,0.1244100470744635,0.1206854839422399,56.69169599999999,13.229361,XMMXCS J141923.2+063837.7
SDSSXCS-10921,10921,214.98404,6.5763798,0.5523457,0.8181885684850929,3.83587,0.4730951955421143,0.4618566084578859,0.2777591823,0.0133029517394724,0.0138575842294054,0.830271906,0.0578375783715354,0.0505407180460796,87.11011500000001,17.202835,XMMXCS J141956.1+063434.9
SDSSXCS-3378,3378,215.16587,39.91829,0.57914245,1.1529887903493679,7.42453,0.3109963112968748,0.3145219967031254,3.546285139,0.0445568861214211,0.0439132197435552,14.85310269,0.3383034509901925,0.3305290444442974,129.9766,24.02662,XMMXCS J142039.8+395505.8
SDSSXCS-7524,7524,215.95003,24.078936,0.5337239,1.0480111349827343,5.61788,0.0768188095537105,0.0775791984462888,6.863128971,0.0319912206148353,0.032200064927343,24.7224494,0.1783678058010345,0.1885689086001605,92.190025,15.115146,XMMXCS J142348.0+240444.1
SDSSXCS-18931,18931,215.95009,26.579042,0.40980154,0.9880626320706314,3.15446,0.6527704833081054,0.9850014156918948,0.09119392957,0.0079822581198364,0.0096519564649004,0.2509992726,0.0431692691150799,0.0388082286821364,31.79558,3.8722608,XMMXCS J142348.0+263444.5
SDSSXCS-43883,43883,216.10136,26.452539,0.4115247,0.6954474162989872,1.63987,0.1304859015692749,0.3984245314307251,0.09975040769,0.0077191272775353,0.0080473355568553,0.2221246953,0.0180263915032948,0.024086971843934,24.900331,3.645505,XMMXCS J142424.3+262709.1
SDSSXCS-50158,50158,216.22837,23.112879,0.46556035,0.9061914295854766,3.17557,1.253825451138916,1.520087290861084,0.09116019571,0.013577359251631,0.0168701380898161,0.2515714938,0.0503669683534761,0.0531105764990268,31.30742,5.670099,XMMXCS J142454.8+230646.3
SDSSXCS-69754,69754,216.29688,-1.394736,0.4650774,0.5976645496388768,1.66469,0.2112378807001953,0.2147225022998047,0.12866874,0.0120432592939614,0.0181586190211424,0.2880384092,0.0372489527139712,0.0441310471121237,30.575182,5.848285,XMMXCS J142511.2-012341.0
SDSSXCS-574,574,216.33945,63.195333,0.13845919,3.110465977261297,4.87791,0.0796210871765135,0.0802398738234861,1.261000892,0.0071050489763455,0.0064860590628637,4.224064158,0.0412087231550275,0.0399769821190405,57.362915,2.835877,XMMXCS J142521.4+631143.1
